,Date and Time,Description,status,column0,column1,column2,column3,column4,column5,column6,column7,column8,column9,column10,column11,column12,column13,column14,column15,column16,column17,column18,column19,column20
5293,Feb 12 09:06:44,"Received: $GNGNS,170644.000,1255.9998,N,07740.9996,E,NNA,03,24.8,925.0,-89.9,,,V*4C",Received,$GNGNS,170644.000,15.693888888888889,N,80.44333333333333,E,NNA,03,24.8,925.0,-89.9,,,V*4C,,,,,,,
5306,Feb 12 09:06:45,"Received: $GNGNS,170645.000,1255.9998,N,07740.9996,E,NNA,03,24.8,925.0,-89.9,,,V*4D",Received,$GNGNS,170645.000,15.693888888888889,N,80.44333333333333,E,NNA,03,24.8,925.0,-89.9,,,V*4D,,,,,,,
5319,Feb 12 09:06:46,"Received: $GNGNS,170646.000,1255.9998,N,07740.9996,E,NNA,03,24.8,925.0,-89.9,,,V*4E",Received,$GNGNS,170646.000,15.693888888888889,N,80.44333333333333,E,NNA,03,24.8,925.0,-89.9,,,V*4E,,,,,,,
5332,Feb 12 09:06:47,"Received: $GNGNS,170647.000,1255.9998,N,07740.9996,E,NNA,03,24.8,925.0,-89.9,,,V*4F",Received,$GNGNS,170647.000,15.693888888888889,N,80.44333333333333,E,NNA,03,24.8,925.0,-89.9,,,V*4F,,,,,,,
5345,Feb 12 09:06:48,"Received: $GNGNS,170648.000,1255.9998,N,07740.9996,E,NNA,03,24.8,925.0,-89.9,,,V*40",Received,$GNGNS,170648.000,15.693888888888889,N,80.44333333333333,E,NNA,03,24.8,925.0,-89.9,,,V*40,,,,,,,
5358,Feb 12 09:06:49,"Received: $GNGNS,170649.000,1255.9998,N,07740.9996,E,NNA,03,24.8,925.0,-89.9,,,V*41",Received,$GNGNS,170649.000,15.693888888888889,N,80.44333333333333,E,NNA,03,24.8,925.0,-89.9,,,V*41,,,,,,,
5371,Feb 12 09:06:50,"Received: $GNGNS,170650.000,1255.9998,N,07740.9996,E,NNA,03,25.0,925.0,-89.9,,,V*40",Received,$GNGNS,170650.000,15.693888888888889,N,80.44333333333333,E,NNA,03,25.0,925.0,-89.9,,,V*40,,,,,,,
5384,Feb 12 09:06:51,"Received: $GNGNS,170651.000,1255.9998,N,07740.9996,E,NNA,03,25.0,925.0,-89.9,,,V*41",Received,$GNGNS,170651.000,15.693888888888889,N,80.44333333333333,E,NNA,03,25.0,925.0,-89.9,,,V*41,,,,,,,
5399,Feb 12 09:06:52,"Received: $GNGNS,170652.000,1255.9998,N,07740.9996,E,NNA,03,24.8,925.0,-89.9,,,V*4B",Received,$GNGNS,170652.000,15.693888888888889,N,80.44333333333333,E,NNA,03,24.8,925.0,-89.9,,,V*4B,,,,,,,
5412,Feb 12 09:06:53,"Received: $GNGNS,170653.000,1255.9998,N,07740.9996,E,NNA,03,24.8,925.0,-89.9,,,V*4A",Received,$GNGNS,170653.000,15.693888888888889,N,80.44333333333333,E,NNA,03,24.8,925.0,-89.9,,,V*4A,,,,,,,
5425,Feb 12 09:06:54,"Received: $GNGNS,170654.000,1255.9998,N,07740.9996,E,NNA,03,25.0,925.0,-89.9,,,V*44",Received,$GNGNS,170654.000,15.693888888888889,N,80.44333333333333,E,NNA,03,25.0,925.0,-89.9,,,V*44,,,,,,,
5438,Feb 12 09:06:55,"Received: $GNGNS,170655.000,1255.9998,N,07740.9996,E,NNA,03,25.0,925.0,-89.9,,,V*45",Received,$GNGNS,170655.000,15.693888888888889,N,80.44333333333333,E,NNA,03,25.0,925.0,-89.9,,,V*45,,,,,,,
5451,Feb 12 09:06:56,"Received: $GNGNS,170656.000,1255.9998,N,07740.9996,E,NNA,03,25.0,925.0,-89.9,,,V*46",Received,$GNGNS,170656.000,15.693888888888889,N,80.44333333333333,E,NNA,03,25.0,925.0,-89.9,,,V*46,,,,,,,
5464,Feb 12 09:06:57,"Received: $GNGNS,170657.000,1255.9998,N,07740.9996,E,NNA,03,25.0,925.0,-89.9,,,V*47",Received,$GNGNS,170657.000,15.693888888888889,N,80.44333333333333,E,NNA,03,25.0,925.0,-89.9,,,V*47,,,,,,,
5477,Feb 12 09:06:58,"Received: $GNGNS,170658.000,1255.9998,N,07740.9996,E,NNA,03,25.0,925.0,-89.9,,,V*48",Received,$GNGNS,170658.000,15.693888888888889,N,80.44333333333333,E,NNA,03,25.0,925.0,-89.9,,,V*48,,,,,,,
5490,Feb 12 09:06:59,"Received: $GNGNS,170659.000,1255.9998,N,07740.9996,E,NNA,03,25.0,925.0,-89.9,,,V*49",Received,$GNGNS,170659.000,15.693888888888889,N,80.44333333333333,E,NNA,03,25.0,925.0,-89.9,,,V*49,,,,,,,
5503,Feb 12 09:07:00,"Received: $GNGNS,170700.000,1255.9998,N,07740.9996,E,NNA,03,25.0,925.0,-89.9,,,V*44",Received,$GNGNS,170700.000,15.693888888888889,N,80.44333333333333,E,NNA,03,25.0,925.0,-89.9,,,V*44,,,,,,,
5516,Feb 12 09:07:01,"Received: $GNGNS,170701.000,1255.9998,N,07740.9996,E,NNA,03,25.3,925.0,-89.9,,,V*46",Received,$GNGNS,170701.000,15.693888888888889,N,80.44333333333333,E,NNA,03,25.3,925.0,-89.9,,,V*46,,,,,,,
5531,Feb 12 09:07:02,"Received: $GNGNS,170702.000,1255.9998,N,07740.9996,E,NNA,03,25.3,925.0,-89.9,,,V*45",Received,$GNGNS,170702.000,15.693888888888889,N,80.44333333333333,E,NNA,03,25.3,925.0,-89.9,,,V*45,,,,,,,
5544,Feb 12 09:07:03,"Received: $GNGNS,170703.000,1255.9998,N,07740.9996,E,NNA,03,25.3,925.0,-89.9,,,V*44",Received,$GNGNS,170703.000,15.693888888888889,N,80.44333333333333,E,NNA,03,25.3,925.0,-89.9,,,V*44,,,,,,,
5557,Feb 12 09:07:04,"Received: $GNGNS,170704.000,1255.9998,N,07740.9996,E,NNA,03,25.3,925.0,-89.9,,,V*43",Received,$GNGNS,170704.000,15.693888888888889,N,80.44333333333333,E,NNA,03,25.3,925.0,-89.9,,,V*43,,,,,,,
5570,Feb 12 09:07:05,"Received: $GNGNS,170705.000,1255.9998,N,07740.9996,E,NNA,03,25.3,925.0,-89.9,,,V*42",Received,$GNGNS,170705.000,15.693888888888889,N,80.44333333333333,E,NNA,03,25.3,925.0,-89.9,,,V*42,,,,,,,
5583,Feb 12 09:07:06,"Received: $GNGNS,170706.000,1255.9998,N,07740.9996,E,NNA,03,25.0,925.0,-89.9,,,V*42",Received,$GNGNS,170706.000,15.693888888888889,N,80.44333333333333,E,NNA,03,25.0,925.0,-89.9,,,V*42,,,,,,,
5596,Feb 12 09:07:07,"Received: $GNGNS,170707.000,1255.9998,N,07740.9996,E,NNA,03,25.0,925.0,-89.9,,,V*43",Received,$GNGNS,170707.000,15.693888888888889,N,80.44333333333333,E,NNA,03,25.0,925.0,-89.9,,,V*43,,,,,,,
5609,Feb 12 09:07:08,"Received: $GNGNS,170708.000,1255.9998,N,07740.9996,E,NNA,03,25.5,925.0,-89.9,,,V*49",Received,$GNGNS,170708.000,15.693888888888889,N,80.44333333333333,E,NNA,03,25.5,925.0,-89.9,,,V*49,,,,,,,
5622,Feb 12 09:07:09,"Received: $GNGNS,170709.000,1255.9998,N,07740.9996,E,NNA,03,25.5,925.0,-89.9,,,V*48",Received,$GNGNS,170709.000,15.693888888888889,N,80.44333333333333,E,NNA,03,25.5,925.0,-89.9,,,V*48,,,,,,,
5635,Feb 12 09:07:10,"Received: $GNGNS,170710.000,1255.9998,N,07740.9996,E,NNA,03,25.3,925.0,-89.9,,,V*46",Received,$GNGNS,170710.000,15.693888888888889,N,80.44333333333333,E,NNA,03,25.3,925.0,-89.9,,,V*46,,,,,,,
5648,Feb 12 09:07:11,"Received: $GNGNS,170711.000,1255.9998,N,07740.9996,E,NNA,03,25.3,925.0,-89.9,,,V*47",Received,$GNGNS,170711.000,15.693888888888889,N,80.44333333333333,E,NNA,03,25.3,925.0,-89.9,,,V*47,,,,,,,
5663,Feb 12 09:07:12,"Received: $GNGNS,170712.000,1255.9998,N,07740.9996,E,NNA,03,25.5,925.0,-89.9,,,V*42",Received,$GNGNS,170712.000,15.693888888888889,N,80.44333333333333,E,NNA,03,25.5,925.0,-89.9,,,V*42,,,,,,,
5676,Feb 12 09:07:13,"Received: $GNGNS,170713.000,1255.9998,N,07740.9996,E,NNA,03,25.5,925.0,-89.9,,,V*43",Received,$GNGNS,170713.000,15.693888888888889,N,80.44333333333333,E,NNA,03,25.5,925.0,-89.9,,,V*43,,,,,,,
5689,Feb 12 09:07:14,"Received: $GNGNS,170714.000,1255.9998,N,07740.9996,E,NNA,03,25.3,925.0,-89.9,,,V*42",Received,$GNGNS,170714.000,15.693888888888889,N,80.44333333333333,E,NNA,03,25.3,925.0,-89.9,,,V*42,,,,,,,
5702,Feb 12 09:07:15,"Received: $GNGNS,170715.000,1255.9998,N,07740.9996,E,NNA,03,25.5,925.0,-89.9,,,V*45",Received,$GNGNS,170715.000,15.693888888888889,N,80.44333333333333,E,NNA,03,25.5,925.0,-89.9,,,V*45,,,,,,,
5715,Feb 12 09:07:16,"Received: $GNGNS,170716.000,1255.9998,N,07740.9996,E,NNA,03,25.5,925.0,-89.9,,,V*46",Received,$GNGNS,170716.000,15.693888888888889,N,80.44333333333333,E,NNA,03,25.5,925.0,-89.9,,,V*46,,,,,,,
5728,Feb 12 09:07:17,"Received: $GNGNS,170717.000,1255.9998,N,07740.9996,E,NNA,03,25.5,925.0,-89.9,,,V*47",Received,$GNGNS,170717.000,15.693888888888889,N,80.44333333333333,E,NNA,03,25.5,925.0,-89.9,,,V*47,,,,,,,
5741,Feb 12 09:07:18,"Received: $GNGNS,170718.000,1255.9998,N,07740.9996,E,NNA,03,25.5,925.0,-89.9,,,V*48",Received,$GNGNS,170718.000,15.693888888888889,N,80.44333333333333,E,NNA,03,25.5,925.0,-89.9,,,V*48,,,,,,,
5754,Feb 12 09:07:19,"Received: $GNGNS,170719.000,1255.9998,N,07740.9996,E,NNA,03,25.8,925.0,-89.9,,,V*44",Received,$GNGNS,170719.000,15.693888888888889,N,80.44333333333333,E,NNA,03,25.8,925.0,-89.9,,,V*44,,,,,,,
5767,Feb 12 09:07:20,"Received: $GNGNS,170720.000,1255.9998,N,07740.9996,E,NNA,03,25.8,925.0,-89.9,,,V*4E",Received,$GNGNS,170720.000,15.693888888888889,N,80.44333333333333,E,NNA,03,25.8,925.0,-89.9,,,V*4E,,,,,,,
5780,Feb 12 09:07:21,"Received: $GNGNS,170721.000,1255.9998,N,07740.9996,E,NNA,03,25.5,925.0,-89.9,,,V*42",Received,$GNGNS,170721.000,15.693888888888889,N,80.44333333333333,E,NNA,03,25.5,925.0,-89.9,,,V*42,,,,,,,
5795,Feb 12 09:07:22,"Received: $GNGNS,170722.000,1255.9998,N,07740.9996,E,NNA,03,25.5,925.0,-89.9,,,V*41",Received,$GNGNS,170722.000,15.693888888888889,N,80.44333333333333,E,NNA,03,25.5,925.0,-89.9,,,V*41,,,,,,,
5808,Feb 12 09:07:23,"Received: $GNGNS,170723.000,1255.9998,N,07740.9996,E,NNA,03,25.8,925.0,-89.9,,,V*4D",Received,$GNGNS,170723.000,15.693888888888889,N,80.44333333333333,E,NNA,03,25.8,925.0,-89.9,,,V*4D,,,,,,,
5821,Feb 12 09:07:24,"Received: $GNGNS,170724.000,1255.9998,N,07740.9996,E,NNA,03,25.5,925.0,-89.9,,,V*47",Received,$GNGNS,170724.000,15.693888888888889,N,80.44333333333333,E,NNA,03,25.5,925.0,-89.9,,,V*47,,,,,,,
5834,Feb 12 09:07:25,"Received: $GNGNS,170725.000,1255.9998,N,07740.9996,E,NNA,03,25.5,925.0,-89.9,,,V*46",Received,$GNGNS,170725.000,15.693888888888889,N,80.44333333333333,E,NNA,03,25.5,925.0,-89.9,,,V*46,,,,,,,
5847,Feb 12 09:07:26,"Received: $GNGNS,170726.000,1255.9998,N,07740.9996,E,NNA,03,26.0,925.0,-89.9,,,V*43",Received,$GNGNS,170726.000,15.693888888888889,N,80.44333333333333,E,NNA,03,26.0,925.0,-89.9,,,V*43,,,,,,,
5860,Feb 12 09:07:27,"Received: $GNGNS,170727.000,1255.9998,N,07740.9996,E,NNA,03,26.0,925.0,-89.9,,,V*42",Received,$GNGNS,170727.000,15.693888888888889,N,80.44333333333333,E,NNA,03,26.0,925.0,-89.9,,,V*42,,,,,,,
5873,Feb 12 09:07:28,"Received: $GNGNS,170728.000,1255.9998,N,07740.9996,E,NNA,03,25.8,925.0,-89.9,,,V*46",Received,$GNGNS,170728.000,15.693888888888889,N,80.44333333333333,E,NNA,03,25.8,925.0,-89.9,,,V*46,,,,,,,
5886,Feb 12 09:07:29,"Received: $GNGNS,170729.000,1255.9998,N,07740.9996,E,NNA,03,25.8,925.0,-89.9,,,V*47",Received,$GNGNS,170729.000,15.693888888888889,N,80.44333333333333,E,NNA,03,25.8,925.0,-89.9,,,V*47,,,,,,,
5899,Feb 12 09:07:30,"Received: $GNGNS,170730.000,1255.9998,N,07740.9996,E,NNA,03,26.0,925.0,-89.9,,,V*44",Received,$GNGNS,170730.000,15.693888888888889,N,80.44333333333333,E,NNA,03,26.0,925.0,-89.9,,,V*44,,,,,,,
5912,Feb 12 09:07:31,"Received: $GNGNS,170731.000,1255.9998,N,07740.9996,E,NNA,03,26.0,925.0,-89.9,,,V*45",Received,$GNGNS,170731.000,15.693888888888889,N,80.44333333333333,E,NNA,03,26.0,925.0,-89.9,,,V*45,,,,,,,
5927,Feb 12 09:07:32,"Received: $GNGNS,170732.000,1255.9998,N,07740.9996,E,NNA,03,26.0,925.0,-89.9,,,V*46",Received,$GNGNS,170732.000,15.693888888888889,N,80.44333333333333,E,NNA,03,26.0,925.0,-89.9,,,V*46,,,,,,,
5940,Feb 12 09:07:33,"Received: $GNGNS,170733.000,1255.9998,N,07740.9996,E,NNA,03,26.0,925.0,-89.9,,,V*47",Received,$GNGNS,170733.000,15.693888888888889,N,80.44333333333333,E,NNA,03,26.0,925.0,-89.9,,,V*47,,,,,,,
5953,Feb 12 09:07:34,"Received: $GNGNS,170734.000,1255.9998,N,07740.9996,E,NNA,03,25.8,925.0,-89.9,,,V*4B",Received,$GNGNS,170734.000,15.693888888888889,N,80.44333333333333,E,NNA,03,25.8,925.0,-89.9,,,V*4B,,,,,,,
5966,Feb 12 09:07:35,"Received: $GNGNS,170735.000,1255.9998,N,07740.9996,E,NNA,03,26.0,925.0,-89.9,,,V*41",Received,$GNGNS,170735.000,15.693888888888889,N,80.44333333333333,E,NNA,03,26.0,925.0,-89.9,,,V*41,,,,,,,
5979,Feb 12 09:07:36,"Received: $GNGNS,170736.000,1255.9998,N,07740.9996,E,NNA,03,26.0,925.0,-89.9,,,V*42",Received,$GNGNS,170736.000,15.693888888888889,N,80.44333333333333,E,NNA,03,26.0,925.0,-89.9,,,V*42,,,,,,,
5992,Feb 12 09:07:37,"Received: $GNGNS,170737.000,1255.9998,N,07740.9996,E,NNA,03,26.3,925.0,-89.9,,,V*40",Received,$GNGNS,170737.000,15.693888888888889,N,80.44333333333333,E,NNA,03,26.3,925.0,-89.9,,,V*40,,,,,,,
6005,Feb 12 09:07:38,"Received: $GNGNS,170738.000,1255.9998,N,07740.9996,E,NNA,03,26.3,925.0,-89.9,,,V*4F",Received,$GNGNS,170738.000,15.693888888888889,N,80.44333333333333,E,NNA,03,26.3,925.0,-89.9,,,V*4F,,,,,,,
6018,Feb 12 09:07:39,"Received: $GNGNS,170739.000,1255.9998,N,07740.9996,E,NNA,03,26.0,925.0,-89.9,,,V*4D",Received,$GNGNS,170739.000,15.693888888888889,N,80.44333333333333,E,NNA,03,26.0,925.0,-89.9,,,V*4D,,,,,,,
6031,Feb 12 09:07:40,"Received: $GNGNS,170740.000,1255.9998,N,07740.9996,E,NNA,03,26.0,925.0,-89.9,,,V*43",Received,$GNGNS,170740.000,15.693888888888889,N,80.44333333333333,E,NNA,03,26.0,925.0,-89.9,,,V*43,,,,,,,
6044,Feb 12 09:07:41,"Received: $GNGNS,170741.000,1255.9998,N,07740.9996,E,NNA,03,26.0,925.0,-89.9,,,V*42",Received,$GNGNS,170741.000,15.693888888888889,N,80.44333333333333,E,NNA,03,26.0,925.0,-89.9,,,V*42,,,,,,,
6059,Feb 12 09:07:42,"Received: $GNGNS,170742.000,1255.9998,N,07740.9996,E,NNA,03,26.3,925.0,-89.9,,,V*42",Received,$GNGNS,170742.000,15.693888888888889,N,80.44333333333333,E,NNA,03,26.3,925.0,-89.9,,,V*42,,,,,,,
6072,Feb 12 09:07:43,"Received: $GNGNS,170743.000,1255.9998,N,07740.9996,E,NNA,03,26.3,925.0,-89.9,,,V*43",Received,$GNGNS,170743.000,15.693888888888889,N,80.44333333333333,E,NNA,03,26.3,925.0,-89.9,,,V*43,,,,,,,
6085,Feb 12 09:07:44,"Received: $GNGNS,170744.000,1255.9998,N,07740.9996,E,NNA,03,26.0,925.0,-89.9,,,V*47",Received,$GNGNS,170744.000,15.693888888888889,N,80.44333333333333,E,NNA,03,26.0,925.0,-89.9,,,V*47,,,,,,,
6098,Feb 12 09:07:45,"Received: $GNGNS,170745.000,1255.9998,N,07740.9996,E,NNA,03,26.0,925.0,-89.9,,,V*46",Received,$GNGNS,170745.000,15.693888888888889,N,80.44333333333333,E,NNA,03,26.0,925.0,-89.9,,,V*46,,,,,,,
6111,Feb 12 09:07:46,"Received: $GNGNS,170746.000,1255.9998,N,07740.9996,E,NNA,03,26.3,925.0,-89.9,,,V*46",Received,$GNGNS,170746.000,15.693888888888889,N,80.44333333333333,E,NNA,03,26.3,925.0,-89.9,,,V*46,,,,,,,
6124,Feb 12 09:07:47,"Received: $GNGNS,170747.000,1255.9998,N,07740.9996,E,NNA,03,26.3,925.0,-89.9,,,V*47",Received,$GNGNS,170747.000,15.693888888888889,N,80.44333333333333,E,NNA,03,26.3,925.0,-89.9,,,V*47,,,,,,,
6137,Feb 12 09:07:48,"Received: $GNGNS,170748.000,1255.9998,N,07740.9996,E,NNA,03,26.3,925.0,-89.9,,,V*48",Received,$GNGNS,170748.000,15.693888888888889,N,80.44333333333333,E,NNA,03,26.3,925.0,-89.9,,,V*48,,,,,,,
6150,Feb 12 09:07:49,"Received: $GNGNS,170749.000,1255.9998,N,07740.9996,E,NNA,03,26.3,925.0,-89.9,,,V*49",Received,$GNGNS,170749.000,15.693888888888889,N,80.44333333333333,E,NNA,03,26.3,925.0,-89.9,,,V*49,,,,,,,
6163,Feb 12 09:07:50,"Received: $GNGNS,170750.000,1255.9998,N,07740.9996,E,NNA,03,26.3,925.0,-89.9,,,V*41",Received,$GNGNS,170750.000,15.693888888888889,N,80.44333333333333,E,NNA,03,26.3,925.0,-89.9,,,V*41,,,,,,,
6176,Feb 12 09:07:51,"Received: $GNGNS,170751.000,1255.9998,N,07740.9996,E,NNA,03,26.3,925.0,-89.9,,,V*40",Received,$GNGNS,170751.000,15.693888888888889,N,80.44333333333333,E,NNA,03,26.3,925.0,-89.9,,,V*40,,,,,,,
6191,Feb 12 09:07:52,"Received: $GNGNS,170752.000,1255.9998,N,07740.9996,E,NNA,03,26.5,925.0,-89.9,,,V*45",Received,$GNGNS,170752.000,15.693888888888889,N,80.44333333333333,E,NNA,03,26.5,925.0,-89.9,,,V*45,,,,,,,
6204,Feb 12 09:07:53,"Received: $GNGNS,170753.000,1255.9998,N,07740.9996,E,NNA,03,26.3,925.0,-89.9,,,V*42",Received,$GNGNS,170753.000,15.693888888888889,N,80.44333333333333,E,NNA,03,26.3,925.0,-89.9,,,V*42,,,,,,,
6217,Feb 12 09:07:54,"Received: $GNGNS,170754.000,1255.9998,N,07740.9996,E,NNA,03,26.3,925.0,-89.9,,,V*45",Received,$GNGNS,170754.000,15.693888888888889,N,80.44333333333333,E,NNA,03,26.3,925.0,-89.9,,,V*45,,,,,,,
6230,Feb 12 09:07:55,"Received: $GNGNS,170755.000,1255.9998,N,07740.9996,E,NNA,03,26.5,925.0,-89.9,,,V*42",Received,$GNGNS,170755.000,15.693888888888889,N,80.44333333333333,E,NNA,03,26.5,925.0,-89.9,,,V*42,,,,,,,
6243,Feb 12 09:07:56,"Received: $GNGNS,170756.000,1255.9998,N,07740.9996,E,NNA,03,26.5,925.0,-89.9,,,V*41",Received,$GNGNS,170756.000,15.693888888888889,N,80.44333333333333,E,NNA,03,26.5,925.0,-89.9,,,V*41,,,,,,,
6256,Feb 12 09:07:57,"Received: $GNGNS,170757.000,1255.9998,N,07740.9996,E,NNA,03,26.5,925.0,-89.9,,,V*40",Received,$GNGNS,170757.000,15.693888888888889,N,80.44333333333333,E,NNA,03,26.5,925.0,-89.9,,,V*40,,,,,,,
6269,Feb 12 09:07:58,"Received: $GNGNS,170758.000,1255.9998,N,07740.9996,E,NNA,03,26.5,925.0,-89.9,,,V*4F",Received,$GNGNS,170758.000,15.693888888888889,N,80.44333333333333,E,NNA,03,26.5,925.0,-89.9,,,V*4F,,,,,,,
6282,Feb 12 09:07:59,"Received: $GNGNS,170759.000,1255.9998,N,07740.9996,E,NNA,03,26.5,925.0,-89.9,,,V*4E",Received,$GNGNS,170759.000,15.693888888888889,N,80.44333333333333,E,NNA,03,26.5,925.0,-89.9,,,V*4E,,,,,,,
6295,Feb 12 09:08:00,"Received: $GNGNS,170800.000,1255.9998,N,07740.9996,E,NNA,03,26.5,925.0,-89.9,,,V*4D",Received,$GNGNS,170800.000,15.693888888888889,N,80.44333333333333,E,NNA,03,26.5,925.0,-89.9,,,V*4D,,,,,,,
6308,Feb 12 09:08:01,"Received: $GNGNS,170801.000,1255.9998,N,07740.9996,E,NNA,03,26.5,925.0,-89.9,,,V*4C",Received,$GNGNS,170801.000,15.693888888888889,N,80.44333333333333,E,NNA,03,26.5,925.0,-89.9,,,V*4C,,,,,,,
6323,Feb 12 09:08:02,"Received: $GNGNS,170802.000,1255.9998,N,07740.9996,E,NNA,03,26.8,925.0,-89.9,,,V*42",Received,$GNGNS,170802.000,15.693888888888889,N,80.44333333333333,E,NNA,03,26.8,925.0,-89.9,,,V*42,,,,,,,
6336,Feb 12 09:08:03,"Received: $GNGNS,170803.000,1255.9998,N,07740.9996,E,NNA,03,26.8,925.0,-89.9,,,V*43",Received,$GNGNS,170803.000,15.693888888888889,N,80.44333333333333,E,NNA,03,26.8,925.0,-89.9,,,V*43,,,,,,,
6349,Feb 12 09:08:04,"Received: $GNGNS,170804.000,1255.9998,N,07740.9996,E,NNA,03,26.8,925.0,-89.9,,,V*44",Received,$GNGNS,170804.000,15.693888888888889,N,80.44333333333333,E,NNA,03,26.8,925.0,-89.9,,,V*44,,,,,,,
6362,Feb 12 09:08:05,"Received: $GNGNS,170805.000,1255.9998,N,07740.9996,E,NNA,03,26.8,925.0,-89.9,,,V*45",Received,$GNGNS,170805.000,15.693888888888889,N,80.44333333333333,E,NNA,03,26.8,925.0,-89.9,,,V*45,,,,,,,
6375,Feb 12 09:08:06,"Received: $GNGNS,170806.000,1255.9998,N,07740.9996,E,NNA,03,26.5,925.0,-89.9,,,V*4B",Received,$GNGNS,170806.000,15.693888888888889,N,80.44333333333333,E,NNA,03,26.5,925.0,-89.9,,,V*4B,,,,,,,
6388,Feb 12 09:08:07,"Received: $GNGNS,170807.000,1255.9998,N,07740.9996,E,NNA,03,26.5,925.0,-89.9,,,V*4A",Received,$GNGNS,170807.000,15.693888888888889,N,80.44333333333333,E,NNA,03,26.5,925.0,-89.9,,,V*4A,,,,,,,
6401,Feb 12 09:08:08,"Received: $GNGNS,170808.000,1255.9998,N,07740.9996,E,NNA,03,27.0,925.0,-89.9,,,V*41",Received,$GNGNS,170808.000,15.693888888888889,N,80.44333333333333,E,NNA,03,27.0,925.0,-89.9,,,V*41,,,,,,,
6414,Feb 12 09:08:09,"Received: $GNGNS,170809.000,1255.9998,N,07740.9996,E,NNA,03,27.0,925.0,-89.9,,,V*40",Received,$GNGNS,170809.000,15.693888888888889,N,80.44333333333333,E,NNA,03,27.0,925.0,-89.9,,,V*40,,,,,,,
6427,Feb 12 09:08:10,"Received: $GNGNS,170810.000,1255.9998,N,07740.9996,E,NNA,03,26.8,925.0,-89.9,,,V*41",Received,$GNGNS,170810.000,15.693888888888889,N,80.44333333333333,E,NNA,03,26.8,925.0,-89.9,,,V*41,,,,,,,
6440,Feb 12 09:08:11,"Received: $GNGNS,170811.000,1255.9998,N,07740.9996,E,NNA,03,27.0,925.0,-89.9,,,V*49",Received,$GNGNS,170811.000,15.693888888888889,N,80.44333333333333,E,NNA,03,27.0,925.0,-89.9,,,V*49,,,,,,,
6455,Feb 12 09:08:12,"Received: $GNGNS,170812.000,1255.9998,N,07740.9996,E,NNA,03,27.0,925.0,-89.9,,,V*4A",Received,$GNGNS,170812.000,15.693888888888889,N,80.44333333333333,E,NNA,03,27.0,925.0,-89.9,,,V*4A,,,,,,,
6468,Feb 12 09:08:13,"Received: $GNGNS,170813.000,1255.9998,N,07740.9996,E,NNA,03,26.8,925.0,-89.9,,,V*42",Received,$GNGNS,170813.000,15.693888888888889,N,80.44333333333333,E,NNA,03,26.8,925.0,-89.9,,,V*42,,,,,,,
6481,Feb 12 09:08:14,"Received: $GNGNS,170814.000,1255.9998,N,07740.9996,E,NNA,03,26.8,925.0,-89.9,,,V*45",Received,$GNGNS,170814.000,15.693888888888889,N,80.44333333333333,E,NNA,03,26.8,925.0,-89.9,,,V*45,,,,,,,
6494,Feb 12 09:08:15,"Received: $GNGNS,170815.000,1255.9998,N,07740.9996,E,NNA,03,27.0,925.0,-89.9,,,V*4D",Received,$GNGNS,170815.000,15.693888888888889,N,80.44333333333333,E,NNA,03,27.0,925.0,-89.9,,,V*4D,,,,,,,
6507,Feb 12 09:08:16,"Received: $GNGNS,170816.000,1255.9998,N,07740.9996,E,NNA,03,27.0,925.0,-89.9,,,V*4E",Received,$GNGNS,170816.000,15.693888888888889,N,80.44333333333333,E,NNA,03,27.0,925.0,-89.9,,,V*4E,,,,,,,
6520,Feb 12 09:08:17,"Received: $GNGNS,170817.000,1255.9998,N,07740.9996,E,NNA,03,27.3,925.0,-89.9,,,V*4C",Received,$GNGNS,170817.000,15.693888888888889,N,80.44333333333333,E,NNA,03,27.3,925.0,-89.9,,,V*4C,,,,,,,
6533,Feb 12 09:08:18,"Received: $GNGNS,170818.000,1255.9998,N,07740.9996,E,NNA,03,27.0,925.0,-89.9,,,V*40",Received,$GNGNS,170818.000,15.693888888888889,N,80.44333333333333,E,NNA,03,27.0,925.0,-89.9,,,V*40,,,,,,,
6546,Feb 12 09:08:19,"Received: $GNGNS,170819.000,1255.9998,N,07740.9996,E,NNA,03,27.0,925.0,-89.9,,,V*41",Received,$GNGNS,170819.000,15.693888888888889,N,80.44333333333333,E,NNA,03,27.0,925.0,-89.9,,,V*41,,,,,,,
6559,Feb 12 09:08:20,"Received: $GNGNS,170820.000,1255.9998,N,07740.9996,E,NNA,03,27.0,925.0,-89.9,,,V*4B",Received,$GNGNS,170820.000,15.693888888888889,N,80.44333333333333,E,NNA,03,27.0,925.0,-89.9,,,V*4B,,,,,,,
6572,Feb 12 09:08:21,"Received: $GNGNS,170821.000,1255.9998,N,07740.9996,E,NNA,03,27.0,925.0,-89.9,,,V*4A",Received,$GNGNS,170821.000,15.693888888888889,N,80.44333333333333,E,NNA,03,27.0,925.0,-89.9,,,V*4A,,,,,,,
6587,Feb 12 09:08:22,"Received: $GNGNS,170822.000,1255.9998,N,07740.9996,E,NNA,03,27.3,925.0,-89.9,,,V*4A",Received,$GNGNS,170822.000,15.693888888888889,N,80.44333333333333,E,NNA,03,27.3,925.0,-89.9,,,V*4A,,,,,,,
